A_market,B_market,corr
PontlAbbé,ChalonssurMarne,.42064527
PontlAbbé,Charleville,.4219417
PontlAbbé,Chartres,
PontlAbbé,ChateauGontier,.69200724
PontlAbbé,Chateaudun,.41473997
PontlAbbé,Chateauroux,.47715262
PontlAbbé,ChaumontenCaux,
PontlAbbé,ChaumontenVexin,.48888555
PontlAbbé,Cherbourg,
PontlAbbé,Clermont,
PontlAbbé,Colmar,.49517199
PontlAbbé,Cordes,
PontlAbbé,Coutances,.15240881
PontlAbbé,Die,
PontlAbbé,Dieppe,
PontlAbbé,Digne,.51725239
PontlAbbé,Dole,.62420976
PontlAbbé,Douai,.52403313
PontlAbbé,Draguignan,.64122897
PontlAbbé,Eu,
PontlAbbé,Evreaux,
PontlAbbé,Foix,
PontlAbbé,Fontenay,.64824945
PontlAbbé,Gonesse,
PontlAbbé,Grenade,
PontlAbbé,Grenoble,.49905473
PontlAbbé,Guéret,.46600983
PontlAbbé,Issoire,.48788312
PontlAbbé,Langres,.3234933
PontlAbbé,Laval,
PontlAbbé,Lavaur,
PontlAbbé,LeHavre,
PontlAbbé,LeMans,.58925658
PontlAbbé,LePuyenVelay,.44162914
PontlAbbé,Lille,
PontlAbbé,Limoges,.33725822
PontlAbbé,Louviers,
PontlAbbé,Luneville,.48614025
PontlAbbé,Lyon,.5136779
PontlAbbé,MagnyenVexin,
PontlAbbé,Marans,
PontlAbbé,Maringues,
PontlAbbé,Marmande,.54939139
PontlAbbé,Marseille,.55556989
PontlAbbé,Melun,
PontlAbbé,Mende,.58551246
PontlAbbé,Meulan,
PontlAbbé,Montauban,.89458477
PontlAbbé,Montbrison,
PontlAbbé,Montpellier,.5390237
PontlAbbé,Montélimar,
PontlAbbé,Mulhouse,.3494179
PontlAbbé,Mâcon,.52310616
PontlAbbé,Nantes,.71031094
PontlAbbé,Narbonne,
PontlAbbé,Orléans,.47472706
PontlAbbé,Pamiers,.58848667
PontlAbbé,Paris,.41078743
PontlAbbé,Pau,.30714589
PontlAbbé,Peyrehorade,.41146448
PontlAbbé,Poitiers,.58990121
PontlAbbé,PontSaintEsprit,.54577756
PontlAbbé,PontlAbbé,1
PontlAbbé,Pontoise,
PontlAbbé,Puylaurens,.187783
PontlAbbé,Reims,
PontlAbbé,Rennes,.71273249
PontlAbbé,Revel,
PontlAbbé,Riom,
PontlAbbé,Romans,
PontlAbbé,Rouen,.54599535
PontlAbbé,RozayenBrie,.42859629
PontlAbbé,Réalmont,
PontlAbbé,SaintAffrique,.66907209
PontlAbbé,SaintBrieuc,.60351425
PontlAbbé,SaintEtienne,.48897499
PontlAbbé,SaintLo,
PontlAbbé,Soissons,.44751126
PontlAbbé,Strasbourg,.43095329
PontlAbbé,TarasconsurAriège,
PontlAbbé,Toulouse,.59758168
PontlAbbé,Treignac,
PontlAbbé,Tulle,.63960373
PontlAbbé,Valence,
PontlAbbé,Valenciennes,
PontlAbbé,Vannes,.89292157
PontlAbbé,Verfeil,
PontlAbbé,VicleComte,
PontlAbbé,Vienne,
PontlAbbé,VilleneuvedeBerg,
PontlAbbé,Vitre,
PontlAbbé,Voiron,
Pontoise,Abbeville,.91371417
Pontoise,Aigueperse,.7095778
Pontoise,AixenProvence,.51542175
Pontoise,Albertville,
Pontoise,Albi,.80894297
Pontoise,Angers,.75121492
Pontoise,Angoulême,
Pontoise,Annecy,
Pontoise,Annonay,.64223444
Pontoise,Arles,.58310705
Pontoise,Arras,
Pontoise,Aubenas,.61528808
Pontoise,Auzerre,
Pontoise,Avignon,.51542175
Pontoise,Ayen,.50411057
Pontoise,BarleDuc,
Pontoise,Bayeux,.85050565
Pontoise,Bayonne,
Pontoise,Beaugency,
Pontoise,Beaumont,.99236274
Pontoise,Bernay,
Pontoise,Billom,.79527396
Pontoise,Blois,
Pontoise,Bordeaux,.73810011
Pontoise,BoulognesurMer,.71769118
Pontoise,Bourges,
Pontoise,Briançon,
Pontoise,Brioude,.72554582
Pontoise,BrivelaGaillarde,.070466928
Pontoise,BuislesBaronnies,.57705456
Pontoise,Béziers,.56419617
Pontoise,Caen,
Pontoise,Cambrai,
Pontoise,Cany,.91635656
Pontoise,Carcassonne,.55768871
Pontoise,Castelnaudary,.59728962
Pontoise,Castres,.67431116
Pontoise,ChalonssurMarne,
Pontoise,Charleville,
Pontoise,Chartres,.88211828
Pontoise,ChateauGontier,.74398869
Pontoise,Chateaudun,.7857843
Pontoise,Chateauroux,
Pontoise,ChaumontenCaux,.97818959
Pontoise,ChaumontenVexin,.98261392
Pontoise,Cherbourg,
Pontoise,Clermont,
Pontoise,Colmar,
Pontoise,Cordes,.55205548
Pontoise,Coutances,.81395543
Pontoise,Die,
Pontoise,Dieppe,
Pontoise,Digne,
Pontoise,Dole,.69152164
Pontoise,Douai,.87388951
Pontoise,Draguignan,.50508851
Pontoise,Eu,.93227452
Pontoise,Evreaux,
Pontoise,Foix,.45430639
Pontoise,Fontenay,.61910337
Pontoise,Gonesse,.95353818
Pontoise,Grenade,.66716951
Pontoise,Grenoble,.64787948
Pontoise,Guéret,.59448087
Pontoise,Issoire,.72014272
Pontoise,Langres,.5423153
Pontoise,Laval,
Pontoise,Lavaur,.60453439
Pontoise,LeHavre,.89190573
Pontoise,LeMans,
Pontoise,LePuyenVelay,.66100681
Pontoise,Lille,.88829458
Pontoise,Limoges,.70217562
Pontoise,Louviers,
Pontoise,Luneville,
Pontoise,Lyon,.65326989
Pontoise,MagnyenVexin,.9795478
Pontoise,Marans,
Pontoise,Maringues,.66895592
Pontoise,Marmande,
Pontoise,Marseille,.46884558
Pontoise,Melun,.94230241
Pontoise,Mende,
Pontoise,Meulan,.98953104
Pontoise,Montauban,.69175881
Pontoise,Montbrison,
Pontoise,Montpellier,.52090311
Pontoise,Montélimar,
Pontoise,Mulhouse,
Pontoise,Mâcon,
Pontoise,Nantes,
Pontoise,Narbonne,.52639514
Pontoise,Orléans,.83291322
Pontoise,Pamiers,.55084389
Pontoise,Paris,.93188143
Pontoise,Pau,
Pontoise,Peyrehorade,
Pontoise,Poitiers,.67871755
Pontoise,PontSaintEsprit,.60489494
Pontoise,PontlAbbé,
Pontoise,Pontoise,1
Pontoise,Puylaurens,.60510409
Pontoise,Reims,.9597159
Pontoise,Rennes,.76083493
Pontoise,Revel,.46344426
Pontoise,Riom,.77122593
Pontoise,Romans,.62560928
Pontoise,Rouen,.91535872
Pontoise,RozayenBrie,.93905681
Pontoise,Réalmont,.44508207
Pontoise,SaintAffrique,.63923949
Pontoise,SaintBrieuc,.6958186
Pontoise,SaintEtienne,.63012582
Pontoise,SaintLo,
Pontoise,Soissons,
Pontoise,Strasbourg,.59493971
Pontoise,TarasconsurAriège,.59608549
Pontoise,Toulouse,.64612728
Pontoise,Treignac,.50289345
Pontoise,Tulle,.68786705
Pontoise,Valence,.058370985
Pontoise,Valenciennes,
Pontoise,Vannes,
Pontoise,Verfeil,.83538771
Pontoise,VicleComte,.68948698
Pontoise,Vienne,
Pontoise,VilleneuvedeBerg,.61490721
Pontoise,Vitre,
Pontoise,Voiron,
Puylaurens,Abbeville,.49212712
Puylaurens,Aigueperse,.66352648
Puylaurens,AixenProvence,.83690071
Puylaurens,Albertville,
Puylaurens,Albi,.81039679
Puylaurens,Angers,.5869779
Puylaurens,Angoulême,.24712831
Puylaurens,Annecy,
Puylaurens,Annonay,.85321724
Puylaurens,Arles,.78546339
Puylaurens,Arras,
Puylaurens,Aubenas,.74725002
Puylaurens,Auzerre,.6477378
Puylaurens,Avignon,.69127458
Puylaurens,Ayen,1
Puylaurens,BarleDuc,.61811662
Puylaurens,Bayeux,.48768154
Puylaurens,Bayonne,.34855494
Puylaurens,Beaugency,
Puylaurens,Beaumont,.44404486
Puylaurens,Bernay,.51274198
Puylaurens,Billom,
Puylaurens,Blois,.7250312
Puylaurens,Bordeaux,.81596112
Puylaurens,BoulognesurMer,.35570905
Puylaurens,Bourges,.54204673
Puylaurens,Briançon,
Puylaurens,Brioude,.80069995
Puylaurens,BrivelaGaillarde,.31492326
Puylaurens,BuislesBaronnies,.68808454
Puylaurens,Béziers,.51598024
Puylaurens,Caen,
Puylaurens,Cambrai,
Puylaurens,Cany,.28246963
Puylaurens,Carcassonne,.8388375
Puylaurens,Castelnaudary,.73597127
Puylaurens,Castres,.87251669
Puylaurens,ChalonssurMarne,.63329029
Puylaurens,Charleville,.52420723
Puylaurens,Chartres,.57315397
Puylaurens,ChateauGontier,.57966125
Puylaurens,Chateaudun,.5276894
Puylaurens,Chateauroux,.64868468
Puylaurens,ChaumontenCaux,
Puylaurens,ChaumontenVexin,.60050279
Puylaurens,Cherbourg,
Puylaurens,Clermont,
Puylaurens,Colmar,.57975292
Puylaurens,Cordes,.81608993
Puylaurens,Coutances,.61331385
Puylaurens,Die,
Puylaurens,Dieppe,
Puylaurens,Digne,.71534199
Puylaurens,Dole,.60560465
Puylaurens,Douai,.2352867
Puylaurens,Draguignan,.51543695
Puylaurens,Eu,.56342024
Puylaurens,Evreaux,
Puylaurens,Foix,.83959419
Puylaurens,Fontenay,.66851091
Puylaurens,Gonesse,.58942527
Puylaurens,Grenade,.97284937
Puylaurens,Grenoble,.61523122
Puylaurens,Guéret,.46276522
Puylaurens,Issoire,.58963662
Puylaurens,Langres,.47619915
Puylaurens,Laval,
Puylaurens,Lavaur,.96803194
Puylaurens,LeHavre,.47852021
Puylaurens,LeMans,.67670393
Puylaurens,LePuyenVelay,.72377735
Puylaurens,Lille,.54803616
Puylaurens,Limoges,.70370913
Puylaurens,Louviers,
Puylaurens,Luneville,.70474261
Puylaurens,Lyon,.71286458
Puylaurens,MagnyenVexin,.5665428
Puylaurens,Marans,
Puylaurens,Maringues,.99602121
Puylaurens,Marmande,.52398032
Puylaurens,Marseille,.65717316
Puylaurens,Melun,
Puylaurens,Mende,.4055323
Puylaurens,Meulan,.59648943
Puylaurens,Montauban,.95280588
Puylaurens,Montbrison,
Puylaurens,Montpellier,.66601712
Puylaurens,Montélimar,
Puylaurens,Mulhouse,.36548328
Puylaurens,Mâcon,.63192981
Puylaurens,Nantes,.48744786
Puylaurens,Narbonne,.83116186
Puylaurens,Orléans,.65926874
Puylaurens,Pamiers,.62471974
Puylaurens,Paris,.52110755
Puylaurens,Pau,.44846386
Puylaurens,Peyrehorade,.66644782
Puylaurens,Poitiers,.67948258
Puylaurens,PontSaintEsprit,.56317008
Puylaurens,PontlAbbé,.187783
Puylaurens,Pontoise,.60510409
Puylaurens,Puylaurens,1
Puylaurens,Reims,.56462806
Puylaurens,Rennes,.56221706
Puylaurens,Revel,.98661965
Puylaurens,Riom,.70364201
Puylaurens,Romans,.86956728
Puylaurens,Rouen,.53980029
Puylaurens,RozayenBrie,.63890928
Puylaurens,Réalmont,
Puylaurens,SaintAffrique,.7075057
Puylaurens,SaintBrieuc,.66184711
Puylaurens,SaintEtienne,.6429832
Puylaurens,SaintLo,
Puylaurens,Soissons,.48322409
Puylaurens,Strasbourg,.55662936
Puylaurens,TarasconsurAriège,.88674563
Puylaurens,Toulouse,.77359861
Puylaurens,Treignac,1
Puylaurens,Tulle,.64159513
Puylaurens,Valence,
Puylaurens,Valenciennes,
Puylaurens,Vannes,.43443245
Puylaurens,Verfeil,
Puylaurens,VicleComte,.53914714
Puylaurens,Vienne,
Puylaurens,VilleneuvedeBerg,.82097042
Puylaurens,Vitre,
Puylaurens,Voiron,
Reims,Abbeville,.93842685
Reims,Aigueperse,.66278678
Reims,AixenProvence,.5064382
Reims,Albertville,
Reims,Albi,.80935359
Reims,Angers,.69605827
Reims,Angoulême,
Reims,Annecy,
Reims,Annonay,.66137129
Reims,Arles,.58165008
Reims,Arras,
Reims,Aubenas,.63003182
Reims,Auzerre,
Reims,Avignon,.5064382
Reims,Ayen,.25194359
Reims,BarleDuc,
Reims,Bayeux,.84880388
Reims,Bayonne,
Reims,Beaugency,
Reims,Beaumont,.95265698
Reims,Bernay,
Reims,Billom,.38925546
Reims,Blois,
Reims,Bordeaux,.73065442
Reims,BoulognesurMer,.55226618
Reims,Bourges,
Reims,Briançon,
Reims,Brioude,.71243238
Reims,BrivelaGaillarde,.2420221
Reims,BuislesBaronnies,.60017538
Reims,Béziers,.55642819
Reims,Caen,
Reims,Cambrai,
Reims,Cany,.90182507
Reims,Carcassonne,.57092339
Reims,Castelnaudary,.57976443
Reims,Castres,.61671758
Reims,ChalonssurMarne,
Reims,Charleville,
Reims,Chartres,.75140119
Reims,ChateauGontier,.70577431
Reims,Chateaudun,.83324105
Reims,Chateauroux,
Reims,ChaumontenCaux,.95558351
Reims,ChaumontenVexin,.94611436
Reims,Cherbourg,
Reims,Clermont,
Reims,Colmar,
Reims,Cordes,.55873871
Reims,Coutances,.76428509
Reims,Die,
Reims,Dieppe,
Reims,Digne,
Reims,Dole,.7308262
Reims,Douai,.76900476
Reims,Draguignan,.50937903
Reims,Eu,.89546102
Reims,Evreaux,
Reims,Foix,.41891164
Reims,Fontenay,.60392874
Reims,Gonesse,.94505215
Reims,Grenade,.67522138
Reims,Grenoble,.7084896
Reims,Guéret,.60767782
Reims,Issoire,.61787546
Reims,Langres,.50953871
Reims,Laval,
Reims,Lavaur,.59591436
Reims,LeHavre,.81488729
Reims,LeMans,
Reims,LePuyenVelay,.60937148
Reims,Lille,.83895499
Reims,Limoges,.60941869
Reims,Louviers,
Reims,Luneville,
Reims,Lyon,.7027809
Reims,MagnyenVexin,.95092529
Reims,Marans,
Reims,Maringues,.5688743
Reims,Marmande,
Reims,Marseille,.40852708
Reims,Melun,.92163712
Reims,Mende,
Reims,Meulan,.94637918
Reims,Montauban,.69329262
Reims,Montbrison,
Reims,Montpellier,.49784142
Reims,Montélimar,
Reims,Mulhouse,
Reims,Mâcon,
Reims,Nantes,
Reims,Narbonne,.4040513
Reims,Orléans,.87574047
Reims,Pamiers,.54112411
Reims,Paris,.95723116
Reims,Pau,
Reims,Peyrehorade,
Reims,Poitiers,.63642901
Reims,PontSaintEsprit,.63651997
Reims,PontlAbbé,
Reims,Pontoise,.9597159
Reims,Puylaurens,.56462806
Reims,Reims,1
Reims,Rennes,.70245296
Reims,Revel,.46769938
Reims,Riom,.69208568
Reims,Romans,.64589393
Reims,Rouen,.82265013
Reims,RozayenBrie,.97196859
Reims,Réalmont,.56260437
Reims,SaintAffrique,.61324328
Reims,SaintBrieuc,.68251032
Reims,SaintEtienne,.62664056
Reims,SaintLo,
Reims,Soissons,
Reims,Strasbourg,.68196124
Reims,TarasconsurAriège,.58881843
Reims,Toulouse,.63657618
Reims,Treignac,.24836141
Reims,Tulle,.56499642
Reims,Valence,.19782019
Reims,Valenciennes,
Reims,Vannes,
Reims,Verfeil,.55357039
Reims,VicleComte,.69578153
Reims,Vienne,
Reims,VilleneuvedeBerg,.64006954
Reims,Vitre,
Reims,Voiron,
Rennes,Abbeville,.82855219
Rennes,Aigueperse,.67120463
Rennes,AixenProvence,.69480765
Rennes,Albertville,
Rennes,Albi,.82254422
Rennes,Angers,.88818449
Rennes,Angoulême,.63943309
Rennes,Annecy,
Rennes,Annonay,.71269768
Rennes,Arles,.70927
Rennes,Arras,.94381827
Rennes,Aubenas,.79843217
Rennes,Auzerre,.81428045
Rennes,Avignon,.83382612
Rennes,Ayen,.61576581
Rennes,BarleDuc,.84501255
Rennes,Bayeux,.91002446
Rennes,Bayonne,.49461946
Rennes,Beaugency,
Rennes,Beaumont,.71350205
Rennes,Bernay,.75240123
Rennes,Billom,.63488507
Rennes,Blois,.84265774
Rennes,Bordeaux,.84436625
Rennes,BoulognesurMer,.73736209
Rennes,Bourges,.84727913
Rennes,Briançon,
Rennes,Brioude,.70569593
Rennes,BrivelaGaillarde,.20062843
Rennes,BuislesBaronnies,.84265143
Rennes,Béziers,.64817667
Rennes,Caen,
Rennes,Cambrai,
Rennes,Cany,-.49882475
Rennes,Carcassonne,.7050308
Rennes,Castelnaudary,.85932249
Rennes,Castres,.6655845
Rennes,ChalonssurMarne,.73500586
Rennes,Charleville,.68065637
Rennes,Chartres,.81872034
Rennes,ChateauGontier,.93916631
Rennes,Chateaudun,.86691678
Rennes,Chateauroux,.81243622
Rennes,ChaumontenCaux,.93613136
Rennes,ChaumontenVexin,.81712639
Rennes,Cherbourg,
Rennes,Clermont,
Rennes,Colmar,.69376981
Rennes,Cordes,.69481027
Rennes,Coutances,.77535945
Rennes,Die,
Rennes,Dieppe,
Rennes,Digne,.65325397
Rennes,Dole,.86150825
Rennes,Douai,.80464536
Rennes,Draguignan,.84245187
Rennes,Eu,.82896882
Rennes,Evreaux,
Rennes,Foix,.57878906
Rennes,Fontenay,.8680619
Rennes,Gonesse,.8061288
Rennes,Grenade,.75433427
Rennes,Grenoble,.83848572
Rennes,Guéret,.84766197
Rennes,Issoire,.85427529
Rennes,Langres,.77126837
Rennes,Laval,
Rennes,Lavaur,.69730192
Rennes,LeHavre,.67377484
Rennes,LeMans,.91890198
Rennes,LePuyenVelay,.83394521
Rennes,Lille,.83084834
Rennes,Limoges,.82353246
Rennes,Louviers,
Rennes,Luneville,.8349461
Rennes,Lyon,.84895408
Rennes,MagnyenVexin,.78353965
Rennes,Marans,
Rennes,Maringues,.58319771
Rennes,Marmande,.59687334
Rennes,Marseille,.84422231
Rennes,Melun,.85279435
Rennes,Mende,.78740108
Rennes,Meulan,.80298865
Rennes,Montauban,.79515624
Rennes,Montbrison,
Rennes,Montpellier,.8471927
Rennes,Montélimar,
Rennes,Mulhouse,.68763602
Rennes,Mâcon,.82235819
Rennes,Nantes,.91903108
Rennes,Narbonne,.52131921
Rennes,Orléans,.88984507
Rennes,Pamiers,.81058377
Rennes,Paris,.74725491
Rennes,Pau,.53414088
Rennes,Peyrehorade,.61774045
Rennes,Poitiers,.88931811
Rennes,PontSaintEsprit,.85542387
Rennes,PontlAbbé,.71273249
Rennes,Pontoise,.76083493
Rennes,Puylaurens,.56221706
Rennes,Reims,.70245296
Rennes,Rennes,1
Rennes,Revel,.65062958
Rennes,Riom,.77029175
Rennes,Romans,.68852949
Rennes,Rouen,.79372627
Rennes,RozayenBrie,.7922011
Rennes,Réalmont,.59167862
Rennes,SaintAffrique,.88043606
Rennes,SaintBrieuc,.87202191
Rennes,SaintEtienne,.81302887
Rennes,SaintLo,
Rennes,Soissons,.65416551
Rennes,Strasbourg,.82929569
Rennes,TarasconsurAriège,.73134989
Rennes,Toulouse,.85627151
Rennes,Treignac,.61348248
Rennes,Tulle,.85927069
Rennes,Valence,-.13631578
Rennes,Valenciennes,
Rennes,Vannes,.929281
Rennes,Verfeil,.70216972
Rennes,VicleComte,.63414395
Rennes,Vienne,
Rennes,VilleneuvedeBerg,.73958546
Rennes,Vitre,
Rennes,Voiron,
Revel,Abbeville,.41438106
Revel,Aigueperse,.65095669
Revel,AixenProvence,.77235496
Revel,Albertville,
Revel,Albi,.75693858
Revel,Angers,.65876657
Revel,Angoulême,
Revel,Annecy,
Revel,Annonay,.79986703
Revel,Arles,.83113939
Revel,Arras,
Revel,Aubenas,.74540639
Revel,Auzerre,
Revel,Avignon,.77235496
Revel,Ayen,.72263229
Revel,BarleDuc,
Revel,Bayeux,.56838655
Revel,Bayonne,
Revel,Beaugency,
Revel,Beaumont,.28900182
Revel,Bernay,
Revel,Billom,.43329698
Revel,Blois,
Revel,Bordeaux,.91049463
Revel,BoulognesurMer,.32290965
Revel,Bourges,
Revel,Briançon,
Revel,Brioude,.70050395
Revel,BrivelaGaillarde,-.064922936
Revel,BuislesBaronnies,.83692646
Revel,Béziers,.52794099
Revel,Caen,
Revel,Cambrai,
Revel,Cany,
Revel,Carcassonne,.87206858
Revel,Castelnaudary,.97143102
Revel,Castres,.88395524
Revel,ChalonssurMarne,
Revel,Charleville,
Revel,Chartres,.57528281
Revel,ChateauGontier,.59509921
Revel,Chateaudun,.4920505
Revel,Chateauroux,
Revel,ChaumontenCaux,.52850252
Revel,ChaumontenVexin,.52665353
Revel,Cherbourg,
Revel,Clermont,
Revel,Colmar,
Revel,Cordes,.78441536
Revel,Coutances,.55457491
Revel,Die,
Revel,Dieppe,
Revel,Digne,
Revel,Dole,.72548568
Revel,Douai,.46954066
Revel,Draguignan,.81326747
Revel,Eu,.098622203
Revel,Evreaux,
Revel,Foix,.85050565
Revel,Fontenay,.84239465
Revel,Gonesse,.72153258
Revel,Grenade,.95198643
Revel,Grenoble,.77307212
Revel,Guéret,.5809992
Revel,Issoire,.69309503
Revel,Langres,.51075351
Revel,Laval,
Revel,Lavaur,.94248861
Revel,LeHavre,.76252586
Revel,LeMans,
Revel,LePuyenVelay,.75712538
Revel,Lille,.62588626
Revel,Limoges,.7152558
Revel,Louviers,
Revel,Luneville,
Revel,Lyon,.79652786
Revel,MagnyenVexin,.4559201
Revel,Marans,
Revel,Maringues,.65162951
Revel,Marmande,
Revel,Marseille,.74324846
Revel,Melun,
Revel,Mende,
Revel,Meulan,.50148404
Revel,Montauban,.94059134
Revel,Montbrison,
Revel,Montpellier,.84800929
Revel,Montélimar,
Revel,Mulhouse,
Revel,Mâcon,
Revel,Nantes,
Revel,Narbonne,.86256027
Revel,Orléans,.47265753
Revel,Pamiers,.8980689
Revel,Paris,.50011772
Revel,Pau,
Revel,Peyrehorade,
Revel,Poitiers,.75061768
Revel,PontSaintEsprit,.83592588
Revel,PontlAbbé,
Revel,Pontoise,.46344426
Revel,Puylaurens,.98661965
Revel,Reims,.46769938
Revel,Rennes,.65062958
Revel,Revel,1
Revel,Riom,.40853932
Revel,Romans,.80950022
Revel,Rouen,.49915525
Revel,RozayenBrie,.41244897
Revel,Réalmont,
Revel,SaintAffrique,.87698948
Revel,SaintBrieuc,.66451144
Revel,SaintEtienne,.70848727
Revel,SaintLo,
Revel,Soissons,
Revel,Strasbourg,.48455414
Revel,TarasconsurAriège,.87684804
Revel,Toulouse,.96142876
Revel,Treignac,.7232458
Revel,Tulle,.68696618
Revel,Valence,.51044232
Revel,Valenciennes,
Revel,Vannes,
Revel,Verfeil,
Revel,VicleComte,.21669675
Revel,Vienne,
Revel,VilleneuvedeBerg,.76549149
Revel,Vitre,
Revel,Voiron,
Riom,Abbeville,.73594713
Riom,Aigueperse,.97825193
Riom,AixenProvence,.78797567
Riom,Albertville,
Riom,Albi,.75261927
Riom,Angers,.75849819
Riom,Angoulême,
Riom,Annecy,
Riom,Annonay,.69583595
Riom,Arles,.75938255
Riom,Arras,
Riom,Aubenas,.80477434
Riom,Auzerre,
Riom,Avignon,.78797567
Riom,Ayen,.52902806
Riom,BarleDuc,
Riom,Bayeux,.82537758
Riom,Bayonne,
Riom,Beaugency,
Riom,Beaumont,.76582092
Riom,Bernay,
Riom,Billom,.98162788
Riom,Blois,
Riom,Bordeaux,.85540158
Riom,BoulognesurMer,.67915815
Riom,Bourges,
Riom,Briançon,
Riom,Brioude,.93896151
Riom,BrivelaGaillarde,.15070343
Riom,BuislesBaronnies,.78889322
Riom,Béziers,.79713762
Riom,Caen,
Riom,Cambrai,
Riom,Cany,.6058082
Riom,Carcassonne,.76632476
Riom,Castelnaudary,.82088304
Riom,Castres,.77959377
Riom,ChalonssurMarne,
Riom,Charleville,
Riom,Chartres,.78571081
Riom,ChateauGontier,.74591452
Riom,Chateaudun,.63725543
Riom,Chateauroux,
Riom,ChaumontenCaux,.76771492
Riom,ChaumontenVexin,.77681416
Riom,Cherbourg,
Riom,Clermont,
Riom,Colmar,
Riom,Cordes,.71425122
Riom,Coutances,.76285452
Riom,Die,
Riom,Dieppe,
Riom,Digne,
Riom,Dole,.89284694
Riom,Douai,.78143299
Riom,Draguignan,.74842769
Riom,Eu,.68710089
Riom,Evreaux,
Riom,Foix,.72323185
Riom,Fontenay,.6260286
Riom,Gonesse,.59605175
Riom,Grenade,.85434335
Riom,Grenoble,.81585485
Riom,Guéret,.76202142
Riom,Issoire,.97799766
Riom,Langres,.65256876
Riom,Laval,
Riom,Lavaur,.82826287
Riom,LeHavre,-.21030565
Riom,LeMans,
Riom,LePuyenVelay,.88655269
Riom,Lille,.78336
Riom,Limoges,.83129781
Riom,Louviers,
Riom,Luneville,
Riom,Lyon,.79315794
Riom,MagnyenVexin,.72674185
Riom,Marans,
Riom,Maringues,.94735813
Riom,Marmande,
Riom,Marseille,.79014575
Riom,Melun,.66960317
Riom,Mende,
Riom,Meulan,.79365164
Riom,Montauban,.85174978
Riom,Montbrison,
Riom,Montpellier,.77383721
Riom,Montélimar,
Riom,Mulhouse,
Riom,Mâcon,
Riom,Nantes,
Riom,Narbonne,.55615115
Riom,Orléans,.5249027
Riom,Pamiers,.77350885
Riom,Paris,.59341955
Riom,Pau,
Riom,Peyrehorade,
Riom,Poitiers,.76331395
Riom,PontSaintEsprit,.7822333
Riom,PontlAbbé,
Riom,Pontoise,.77122593
Riom,Puylaurens,.70364201
Riom,Reims,.69208568
Riom,Rennes,.77029175
Riom,Revel,.40853932
Riom,Riom,1
Riom,Romans,.86226648
Riom,Rouen,.8039639
Riom,RozayenBrie,.66574794
Riom,Réalmont,.6683197
Riom,SaintAffrique,.83999568
Riom,SaintBrieuc,.79393309
Riom,SaintEtienne,.88453257
Riom,SaintLo,
Riom,Soissons,
Riom,Strasbourg,.75457442
Riom,TarasconsurAriège,.82254273
Riom,Toulouse,.85235703
Riom,Treignac,.52730989
Riom,Tulle,.88358819
Riom,Valence,.37953308
Riom,Valenciennes,
Riom,Vannes,
Riom,Verfeil,-.25223994
Riom,VicleComte,.95007944
Riom,Vienne,
Riom,VilleneuvedeBerg,.80297047
Riom,Vitre,
Riom,Voiron,
Romans,Abbeville,.64828914
Romans,Aigueperse,.84420013
Romans,AixenProvence,.86638916
Romans,Albertville,
Romans,Albi,.79682809
Romans,Angers,.6745432
Romans,Angoulême,
Romans,Annecy,
Romans,Annonay,.92082202
Romans,Arles,.87624907
Romans,Arras,
Romans,Aubenas,.90981007
Romans,Auzerre,
Romans,Avignon,.86638916
Romans,Ayen,.32336894
Romans,BarleDuc,
Romans,Bayeux,.73980081
Romans,Bayonne,
Romans,Beaugency,
Romans,Beaumont,.37632406
Romans,Bernay,
Romans,Billom,.50887823
Romans,Blois,
Romans,Bordeaux,.89405531
Romans,BoulognesurMer,.51871896
Romans,Bourges,
Romans,Briançon,
Romans,Brioude,.88173103
Romans,BrivelaGaillarde,.22373518
Romans,BuislesBaronnies,.92244631
Romans,Béziers,.77852589
Romans,Caen,
Romans,Cambrai,
Romans,Cany,.37611371
Romans,Carcassonne,.82700378
Romans,Castelnaudary,.88425416
Romans,Castres,.75627583
Romans,ChalonssurMarne,
Romans,Charleville,
Romans,Chartres,.6578638
Romans,ChateauGontier,.70440233
Romans,Chateaudun,.64783043
Romans,Chateauroux,
Romans,ChaumontenCaux,.53256464
Romans,ChaumontenVexin,.64777029
Romans,Cherbourg,
Romans,Clermont,
Romans,Colmar,
Romans,Cordes,.77120191
Romans,Coutances,.64930284
Romans,Die,
Romans,Dieppe,
Romans,Digne,
Romans,Dole,.93492901
Romans,Douai,.63029438
Romans,Draguignan,.87844288
Romans,Eu,.66414976
Romans,Evreaux,
Romans,Foix,.77020621
Romans,Fontenay,.82024002
Romans,Gonesse,.69693321
Romans,Grenade,.93358302
Romans,Grenoble,.94835401
Romans,Guéret,.76828629
Romans,Issoire,.90020168
Romans,Langres,.72639233
Romans,Laval,
Romans,Lavaur,.86937219
Romans,LeHavre,.63894129
Romans,LeMans,
Romans,LePuyenVelay,.93298608
Romans,Lille,.69905061
Romans,Limoges,.80931753
Romans,Louviers,
Romans,Luneville,
Romans,Lyon,.95609862
Romans,MagnyenVexin,.60489374
Romans,Marans,
Romans,Maringues,.77363503
Romans,Marmande,
Romans,Marseille,.72307515
Romans,Melun,.62668419
Romans,Mende,
Romans,Meulan,.6556139
Romans,Montauban,.88959038
Romans,Montbrison,
Romans,Montpellier,.84084058
Romans,Montélimar,
