year,direction_ferme,value,kind,peace_reg_memory,peace_reg
1789,La Rochelle,6158930.870939104,total_no_colonial_trade,,
1716,La Rochelle,,imports_no_colonial_product,,
1717,La Rochelle,,imports_no_colonial_product,,
1718,La Rochelle,2774758.308914055,imports_no_colonial_product,,
1719,La Rochelle,2641210.879824105,imports_no_colonial_product,,
1720,La Rochelle,6142429.62908405,imports_no_colonial_product,,
1721,La Rochelle,3441595.540255095,imports_no_colonial_product,,
1722,La Rochelle,6547381.850119949,imports_no_colonial_product,,
1723,La Rochelle,5693115.28518617,imports_no_colonial_product,,
1724,La Rochelle,7243149.268051825,imports_no_colonial_product,,
1725,La Rochelle,4292053.904276094,imports_no_colonial_product,,
1726,La Rochelle,2349872.263213185,imports_no_colonial_product,,
1727,La Rochelle,5629400.341265715,imports_no_colonial_product,,
1728,La Rochelle,4648463.60480416,imports_no_colonial_product,,
1729,La Rochelle,3626861.6450496395,imports_no_colonial_product,,
1730,La Rochelle,4472445.17600613,imports_no_colonial_product,,
1731,La Rochelle,3714930.4494075696,imports_no_colonial_product,,
1732,La Rochelle,4693018.223388715,imports_no_colonial_product,,
1733,La Rochelle,3758676.9609925146,imports_no_colonial_product,,
1734,La Rochelle,4729841.64872239,imports_no_colonial_product,,
1735,La Rochelle,4621870.38043682,imports_no_colonial_product,,
1736,La Rochelle,5435435.250922865,imports_no_colonial_product,,
1737,La Rochelle,4748503.302634381,imports_no_colonial_product,,
1738,La Rochelle,5800545.680740926,imports_no_colonial_product,,
1739,La Rochelle,6408262.3112207735,imports_no_colonial_product,,
1740,La Rochelle,7754903.31077304,imports_no_colonial_product,,
1741,La Rochelle,5488566.314542199,imports_no_colonial_product,,
1742,La Rochelle,,imports_no_colonial_product,,
1743,La Rochelle,,imports_no_colonial_product,,
1744,La Rochelle,4404401.676200421,imports_no_colonial_product,6000077.28385833,6000077.28385833
1745,La Rochelle,,imports_no_colonial_product,6106436.814579735,6106436.814579735
1746,La Rochelle,4265938.24099594,imports_no_colonial_product,6214681.712645609,6214681.712645609
1747,La Rochelle,5061472.217591039,imports_no_colonial_product,6324845.398756471,6324845.398756471
1748,La Rochelle,4638988.30455933,imports_no_colonial_product,6436961.8860402135,6436961.8860402135
1749,La Rochelle,7697792.48644573,imports_no_colonial_product,,
1750,La Rochelle,7578549.693970401,imports_no_colonial_product,,
1751,La Rochelle,6264287.17146678,imports_no_colonial_product,,
1752,La Rochelle,7352134.248290169,imports_no_colonial_product,,
1753,La Rochelle,6117667.016289091,imports_no_colonial_product,,
1754,La Rochelle,8679417.712880714,imports_no_colonial_product,,
1755,La Rochelle,,imports_no_colonial_product,,
1756,La Rochelle,3900938.2652850896,imports_no_colonial_product,7755294.15090023,7338890.23187981
1757,La Rochelle,6629970.019595803,imports_no_colonial_product,7905224.572246146,7363633.921358325
1758,La Rochelle,2354563.6284004296,imports_no_colonial_product,8058053.546607277,7388461.036279878
1759,La Rochelle,2362073.0751120537,imports_no_colonial_product,8213837.110707234,7413371.857920398
1760,La Rochelle,1732702.4252254302,imports_no_colonial_product,8372632.384608239,7438366.668504211
1761,La Rochelle,1640371.1957462041,imports_no_colonial_product,8534497.592654934,7463445.751207096
1762,La Rochelle,869285.51485133,imports_no_colonial_product,8699492.08482309,7488609.390159684
1763,La Rochelle,,imports_no_colonial_product,8867676.35848099,7513857.870450475
1764,La Rochelle,4220042.2111123195,imports_no_colonial_product,,
1765,La Rochelle,2208715.262079641,imports_no_colonial_product,,
1766,La Rochelle,3064539.3321407954,imports_no_colonial_product,,
1767,La Rochelle,3621021.481952576,imports_no_colonial_product,,
1768,La Rochelle,4497735.00851315,imports_no_colonial_product,,
1769,La Rochelle,3374441.1247435994,imports_no_colonial_product,,
1770,La Rochelle,2830310.11217157,imports_no_colonial_product,,
1771,La Rochelle,3614279.8251026403,imports_no_colonial_product,,
1772,La Rochelle,4407392.690569205,imports_no_colonial_product,,
1773,La Rochelle,7923580.668951896,imports_no_colonial_product,,
1774,La Rochelle,8172829.335032317,imports_no_colonial_product,,
1775,La Rochelle,7562050.016051711,imports_no_colonial_product,,
1776,La Rochelle,7120486.377575998,imports_no_colonial_product,5098906.378005464,7498947.064944609
1777,La Rochelle,,imports_no_colonial_product,5107666.723916437,8183731.338833762
1778,La Rochelle,4030261.589664162,imports_no_colonial_product,5116442.120831437,8931048.325343065
1779,La Rochelle,2622218.27422905,imports_no_colonial_product,5125232.594609354,9746608.348580029
1780,La Rochelle,2086377.8581137871,imports_no_colonial_product,5134038.171153492,10636643.184545847
1781,La Rochelle,,imports_no_colonial_product,5142858.876411664,11607953.678761348
1782,La Rochelle,,imports_no_colonial_product,5151694.736376269,12667961.712210631
1783,La Rochelle,,imports_no_colonial_product,5160545.777084336,13824766.912677241
1784,La Rochelle,,imports_no_colonial_product,,
1785,La Rochelle,,imports_no_colonial_product,,
1786,La Rochelle,,imports_no_colonial_product,,
1787,La Rochelle,,imports_no_colonial_product,,
1788,La Rochelle,,imports_no_colonial_product,,
1789,La Rochelle,4679014.435469553,imports_no_colonial_product,,
1716,La Rochelle,,exports_no_colonial_product,,
1717,La Rochelle,,exports_no_colonial_product,,
1718,La Rochelle,3957151.1450062403,exports_no_colonial_product,,
1719,La Rochelle,6493664.402241389,exports_no_colonial_product,,
1720,La Rochelle,8375023.840623175,exports_no_colonial_product,,
1721,La Rochelle,6700628.200299922,exports_no_colonial_product,,
1722,La Rochelle,6360225.33710393,exports_no_colonial_product,,
1723,La Rochelle,7195850.2001745505,exports_no_colonial_product,,
1724,La Rochelle,6927263.75206555,exports_no_colonial_product,,
1725,La Rochelle,5356897.7503659595,exports_no_colonial_product,,
1726,La Rochelle,4104492.2013586005,exports_no_colonial_product,,
1727,La Rochelle,6733046.777531571,exports_no_colonial_product,,
1728,La Rochelle,7467493.25149325,exports_no_colonial_product,,
1729,La Rochelle,6437297.6875921255,exports_no_colonial_product,,
1730,La Rochelle,6572075.2080548005,exports_no_colonial_product,,
1731,La Rochelle,5889062.948767396,exports_no_colonial_product,,
1732,La Rochelle,6947441.450972499,exports_no_colonial_product,,
1733,La Rochelle,6268459.703106601,exports_no_colonial_product,,
1734,La Rochelle,7070871.5493247,exports_no_colonial_product,,
1735,La Rochelle,7687712.153139852,exports_no_colonial_product,,
1736,La Rochelle,6921952.5593602,exports_no_colonial_product,,
1737,La Rochelle,6038466.695812578,exports_no_colonial_product,,
1738,La Rochelle,6958986.009168559,exports_no_colonial_product,,
1739,La Rochelle,6526895.249095847,exports_no_colonial_product,,
1740,La Rochelle,8934788.67611455,exports_no_colonial_product,,
1741,La Rochelle,8652227.502749642,exports_no_colonial_product,,
1742,La Rochelle,,exports_no_colonial_product,,
1743,La Rochelle,,exports_no_colonial_product,,
1744,La Rochelle,5264304.669378394,exports_no_colonial_product,7724882.915177735,7724882.915177735
1745,La Rochelle,,exports_no_colonial_product,7810633.117658275,7810633.117658275
1746,La Rochelle,9564028.261066217,exports_no_colonial_product,7897335.191812007,7897335.191812007
1747,La Rochelle,33092331.995706163,exports_no_colonial_product,7984999.703907621,7984999.703907621
1748,La Rochelle,12727475.995835455,exports_no_colonial_product,8073637.337504866,8073637.337504866
1749,La Rochelle,10231060.085945927,exports_no_colonial_product,,
1750,La Rochelle,8683662.313312,exports_no_colonial_product,,
1751,La Rochelle,9304920.605773145,exports_no_colonial_product,,
1752,La Rochelle,8524730.276470441,exports_no_colonial_product,,
1753,La Rochelle,7571914.489180908,exports_no_colonial_product,,
1754,La Rochelle,8397828.929951223,exports_no_colonial_product,,
1755,La Rochelle,,exports_no_colonial_product,,
1756,La Rochelle,5994416.857994519,exports_no_colonial_product,9089220.148797676,7226569.501828352
1757,La Rochelle,7090269.863174854,exports_no_colonial_product,9199209.31353788,6926203.961567047
1758,La Rochelle,5232220.991667957,exports_no_colonial_product,9310529.463352954,6638322.831474954
1759,La Rochelle,3331973.650083788,exports_no_colonial_product,9423196.704568254,6362407.208827104
1760,La Rochelle,3070663.26992397,exports_no_colonial_product,9537227.33841259,6097959.758600874
1761,La Rochelle,4345970.087643969,exports_no_colonial_product,9652637.863376958,5844503.81703407
1762,La Rochelle,2481746.23745396,exports_no_colonial_product,9769444.977601487,5601582.5324442
1763,La Rochelle,,exports_no_colonial_product,9887665.581291478,5368758.041757407
1764,La Rochelle,,exports_no_colonial_product,,
1765,La Rochelle,5952508.51639043,exports_no_colonial_product,,
1766,La Rochelle,5854837.669303241,exports_no_colonial_product,,
1767,La Rochelle,4502399.721603521,exports_no_colonial_product,,
1768,La Rochelle,4258536.025755923,exports_no_colonial_product,,
1769,La Rochelle,4546390.782399611,exports_no_colonial_product,,
1770,La Rochelle,4245057.226336296,exports_no_colonial_product,,
1771,La Rochelle,4206591.95228599,exports_no_colonial_product,,
1772,La Rochelle,8048531.880986053,exports_no_colonial_product,,
1773,La Rochelle,15068992.81485186,exports_no_colonial_product,,
1774,La Rochelle,10443854.043559285,exports_no_colonial_product,,
1775,La Rochelle,10533637.249567464,exports_no_colonial_product,,
1776,La Rochelle,14013121.744616896,exports_no_colonial_product,7239922.248696228,11016230.94588731
1777,La Rochelle,,exports_no_colonial_product,7253696.776246773,12063358.494078534
1778,La Rochelle,5288123.044044235,exports_no_colonial_product,7267497.510930852,13210018.823269624
1779,La Rochelle,2840909.8070080103,exports_no_colonial_product,7281324.502609633,14465672.83868715
1780,La Rochelle,2447897.2028983696,exports_no_colonial_product,7295177.801239135,15840680.734483471
1781,La Rochelle,,exports_no_colonial_product,7309057.456870422,17346387.473989703
1782,La Rochelle,,exports_no_colonial_product,7322963.519649786,18995216.39513672
1783,La Rochelle,,exports_no_colonial_product,7336896.039818938,20800771.713366535
1784,La Rochelle,,exports_no_colonial_product,,
1785,La Rochelle,,exports_no_colonial_product,,
1786,La Rochelle,,exports_no_colonial_product,,
1787,La Rochelle,,exports_no_colonial_product,,
1788,La Rochelle,,exports_no_colonial_product,,
1789,La Rochelle,8509696.937960697,exports_no_colonial_product,,
1716,La Rochelle,,imports_no_colonial_trade,,
1717,La Rochelle,,imports_no_colonial_trade,,
1718,La Rochelle,568850.559215355,imports_no_colonial_trade,,
1719,La Rochelle,747198.8787274052,imports_no_colonial_trade,,
1720,La Rochelle,1991982.8787701498,imports_no_colonial_trade,,
1721,La Rochelle,1433480.039323395,imports_no_colonial_trade,,
1722,La Rochelle,1450729.84945265,imports_no_colonial_trade,,
1723,La Rochelle,1936386.48609015,imports_no_colonial_trade,,
1724,La Rochelle,2376169.767753825,imports_no_colonial_trade,,
1725,La Rochelle,1837290.904247195,imports_no_colonial_trade,,
1726,La Rochelle,1332827.1653555846,imports_no_colonial_trade,,
1727,La Rochelle,2182971.133811104,imports_no_colonial_trade,,
1728,La Rochelle,1444138.6049131607,imports_no_colonial_trade,,
1729,La Rochelle,1439222.4697412597,imports_no_colonial_trade,,
1730,La Rochelle,1940735.27665935,imports_no_colonial_trade,,
1731,La Rochelle,1524186.06841337,imports_no_colonial_trade,,
1732,La Rochelle,1821184.9211467544,imports_no_colonial_trade,,
1733,La Rochelle,1433098.460068915,imports_no_colonial_trade,,
1734,La Rochelle,1751055.39807584,imports_no_colonial_trade,,
1735,La Rochelle,1598063.5250586597,imports_no_colonial_trade,,
1736,La Rochelle,2207050.498762815,imports_no_colonial_trade,,
1737,La Rochelle,1658162.35227739,imports_no_colonial_trade,,
1738,La Rochelle,2103554.5303422473,imports_no_colonial_trade,,
1739,La Rochelle,2694539.5697149145,imports_no_colonial_trade,,
1740,La Rochelle,2798366.810761365,imports_no_colonial_trade,,
1741,La Rochelle,2162124.064669249,imports_no_colonial_trade,,
1742,La Rochelle,,imports_no_colonial_trade,,
1743,La Rochelle,,imports_no_colonial_trade,,
1744,La Rochelle,1025549.1763544203,imports_no_colonial_trade,2601568.388824164,2601568.388824164
1745,La Rochelle,,imports_no_colonial_trade,2681580.579174938,2681580.579174938
1746,La Rochelle,1013890.86536094,imports_no_colonial_trade,2764053.573797582,2764053.573797582
1747,La Rochelle,965017.4625532394,imports_no_colonial_trade,2849063.055630342,2849063.055630342
1748,La Rochelle,1197702.8042475304,imports_no_colonial_trade,2936687.035268058,2936687.035268058
1749,La Rochelle,1998876.3838600286,imports_no_colonial_trade,,
1750,La Rochelle,1747103.6939704006,imports_no_colonial_trade,,
1751,La Rochelle,2260724.4209682797,imports_no_colonial_trade,,
1752,La Rochelle,3302629.746086219,imports_no_colonial_trade,,
1753,La Rochelle,2442462.1406177096,imports_no_colonial_trade,,
1754,La Rochelle,2459883.742067324,imports_no_colonial_trade,,
1755,La Rochelle,,imports_no_colonial_trade,,
1756,La Rochelle,1870207.5107842898,imports_no_colonial_trade,2794861.689417021,3169968.8716735966
1757,La Rochelle,3199581.5169562018,imports_no_colonial_trade,2851812.9972235393,3397081.290244513
1758,La Rochelle,1262981.7260574298,imports_no_colonial_trade,2909924.810207525,3640465.177955041
1759,La Rochelle,1130752.4751346738,imports_no_colonial_trade,2969220.7761536827,3901286.304205427
1760,La Rochelle,1128105.57522543,imports_no_colonial_trade,3029725.0247211712,4180793.959943984
1761,La Rochelle,1097512.945717304,imports_no_colonial_trade,3091462.1772626755,4480326.941568519
1762,La Rochelle,706663.71463141,imports_no_colonial_trade,3154457.356843895,4801319.9635444265
1763,La Rochelle,,imports_no_colonial_trade,3218736.198466846,5145310.530454219
1764,La Rochelle,1375003.63684811,imports_no_colonial_trade,,
1765,La Rochelle,918855.8793502997,imports_no_colonial_trade,,
1766,La Rochelle,1564466.9567518597,imports_no_colonial_trade,,
1767,La Rochelle,2066882.8239606197,imports_no_colonial_trade,,
1768,La Rochelle,3009441.63462446,imports_no_colonial_trade,,
1769,La Rochelle,2298209.3757994496,imports_no_colonial_trade,,
1770,La Rochelle,2163548.2130793897,imports_no_colonial_trade,,
1771,La Rochelle,2699427.8731757,imports_no_colonial_trade,,
1772,La Rochelle,2741687.4804936196,imports_no_colonial_trade,,
1773,La Rochelle,6134392.974538166,imports_no_colonial_trade,,
1774,La Rochelle,6832399.904560467,imports_no_colonial_trade,,
1775,La Rochelle,5539147.564490531,imports_no_colonial_trade,,
1776,La Rochelle,6306964.627655099,imports_no_colonial_trade,3161075.473699638,7120168.549845887
1777,La Rochelle,,imports_no_colonial_trade,3206940.034187358,8303597.756660247
1778,La Rochelle,2212967.4397639716,imports_no_colonial_trade,3253470.051076292,9683722.403721113
1779,La Rochelle,1843440.5748999,imports_no_colonial_trade,3300675.179582096,11293234.853183305
1780,La Rochelle,1541413.8595908773,imports_no_colonial_trade,3348565.215009527,13170261.200398115
1781,La Rochelle,,imports_no_colonial_trade,3397150.094784983,15359264.404017841
1782,La Rochelle,,imports_no_colonial_trade,3446439.9005186423,17912097.523578234
1783,La Rochelle,,imports_no_colonial_trade,3496444.860096399,20889232.013627414
1784,La Rochelle,,imports_no_colonial_trade,,
1785,La Rochelle,,imports_no_colonial_trade,,
1786,La Rochelle,,imports_no_colonial_trade,,
1787,La Rochelle,,imports_no_colonial_trade,,
1788,La Rochelle,,imports_no_colonial_trade,,
1789,La Rochelle,3079465.435469552,imports_no_colonial_trade,,
1716,La Rochelle,,exports_no_colonial_trade,,
1717,La Rochelle,,exports_no_colonial_trade,,
1718,La Rochelle,568850.559215355,exports_no_colonial_trade,,
1719,La Rochelle,747198.8787274052,exports_no_colonial_trade,,
1720,La Rochelle,1991982.8787701498,exports_no_colonial_trade,,
1721,La Rochelle,1433480.039323395,exports_no_colonial_trade,,
1722,La Rochelle,1450729.84945265,exports_no_colonial_trade,,
1723,La Rochelle,1936386.48609015,exports_no_colonial_trade,,
1724,La Rochelle,2376169.767753825,exports_no_colonial_trade,,
1725,La Rochelle,1837290.904247195,exports_no_colonial_trade,,
1726,La Rochelle,1332827.1653555846,exports_no_colonial_trade,,
1727,La Rochelle,2182971.133811104,exports_no_colonial_trade,,
