year,data_type,value,kind,slope,reg_point,peace_reg_memory,peace_reg,direction_ferme,column_order,avg_loss_mem,avg_loss_no_mem
1745,trade,,exports_no_colonial_product,Bayonne +0.2%/an,10140058.028254109,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1746,trade,12685509.671766309,exports_no_colonial_product,Bayonne +0.2%/an,10155452.656480605,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1747,trade,9514095.241400063,exports_no_colonial_product,Bayonne +0.2%/an,10170870.656819722,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1748,trade,11998852.330056598,exports_no_colonial_product,Bayonne +0.2%/an,10186312.064754985,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1749,trade,8438665.300549379,exports_no_colonial_product,Bayonne +0.2%/an,10201776.91582379,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1750,trade,7340845.9028002,exports_no_colonial_product,Bayonne +0.2%/an,10217265.24561748,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1751,trade,8984817.2686102,exports_no_colonial_product,Bayonne +0.2%/an,10232777.089781402,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1752,trade,7904706.86210421,exports_no_colonial_product,Bayonne +0.2%/an,10248312.484015128,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1753,trade,7930273.064039211,exports_no_colonial_product,Bayonne +0.2%/an,10263871.464072319,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1754,trade,8751921.949601838,exports_no_colonial_product,Bayonne +0.2%/an,10279454.065760953,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1755,trade,10049292.547854042,exports_no_colonial_product,Bayonne +0.2%/an,10295060.32494334,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1756,trade,10111934.21196919,exports_no_colonial_product,Bayonne +0.2%/an,10310690.277536336,9403481.390491735,9403481.390491735,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1757,trade,11591534.598555636,exports_no_colonial_product,Bayonne +0.2%/an,10326343.959511226,9659048.314344099,9659048.314344099,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1758,trade,11080787.544736575,exports_no_colonial_product,Bayonne +0.2%/an,10342021.406893937,9921561.011772698,9921561.011772698,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1759,trade,21818229.274649102,exports_no_colonial_product,Bayonne +0.2%/an,10357722.655765094,10191208.254351972,10191208.254351972,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1760,trade,14123274.834955806,exports_no_colonial_product,Bayonne +0.2%/an,10373447.742260098,10468183.944072206,10468183.944072206,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1761,trade,15836309.152511727,exports_no_colonial_product,Bayonne +0.2%/an,10389196.702569174,10752687.25277356,10752687.25277356,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1762,trade,14782779.150199216,exports_no_colonial_product,Bayonne +0.2%/an,10404969.572937602,11044922.765369542,11044922.765369542,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1763,trade,13774727.783870034,exports_no_colonial_product,Bayonne +0.2%/an,10420766.38966558,11345100.626962999,11345100.626962999,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1764,trade,10734192.500762014,exports_no_colonial_product,Bayonne +0.2%/an,10436587.189108448,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1765,trade,15490923.584307127,exports_no_colonial_product,Bayonne +0.2%/an,10452432.007676749,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1766,trade,9532237.29976933,exports_no_colonial_product,Bayonne +0.2%/an,10468300.881836263,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1767,trade,10028574.012443738,exports_no_colonial_product,Bayonne +0.2%/an,10484193.848108243,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1768,trade,7473683.421306259,exports_no_colonial_product,Bayonne +0.2%/an,10500110.94306928,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1769,trade,8811198.756439537,exports_no_colonial_product,Bayonne +0.2%/an,10516052.20335153,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1770,trade,8070139.616992308,exports_no_colonial_product,Bayonne +0.2%/an,10532017.665642763,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1771,trade,8996215.18179002,exports_no_colonial_product,Bayonne +0.2%/an,10548007.366686417,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1772,trade,7389405.674196543,exports_no_colonial_product,Bayonne +0.2%/an,10564021.343281819,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1773,trade,7918610.195517911,exports_no_colonial_product,Bayonne +0.2%/an,10580059.632284055,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1774,trade,7951007.6170229735,exports_no_colonial_product,Bayonne +0.2%/an,10596122.270604204,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1775,trade,,exports_no_colonial_product,Bayonne +0.2%/an,10612209.29520938,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1776,trade,8499986.960240353,exports_no_colonial_product,Bayonne +0.2%/an,10628320.743122786,8932568.331462393,6581149.730415791,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1777,trade,,exports_no_colonial_product,Bayonne +0.2%/an,10644456.651423944,8939468.439962208,6283605.0883489465,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1778,trade,8942994.457569463,exports_no_colonial_product,Bayonne +0.2%/an,10660617.057248559,8946373.878563719,5999512.9306731,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1779,trade,13201886.423881244,exports_no_colonial_product,Bayonne +0.2%/an,10676801.99778875,8953284.651384214,5728265.048364282,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1780,trade,12749961.747250644,exports_no_colonial_product,Bayonne +0.2%/an,10693011.510293104,8960200.762544202,5469280.730532648,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1781,trade,,exports_no_colonial_product,Bayonne +0.2%/an,10709245.632066758,8967122.216167334,5222005.521186117,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1782,trade,,exports_no_colonial_product,Bayonne +0.2%/an,10725504.400471449,8974049.016380552,4985910.032203184,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1783,trade,,exports_no_colonial_product,Bayonne +0.2%/an,10741787.852925748,8980981.167313881,4760488.809973119,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1784,trade,,exports_no_colonial_product,Bayonne +0.2%/an,10758096.02690492,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1785,trade,,exports_no_colonial_product,Bayonne +0.2%/an,10774428.959941167,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1786,trade,,exports_no_colonial_product,Bayonne +0.2%/an,10790786.689623633,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1787,trade,,exports_no_colonial_product,Bayonne +0.2%/an,10807169.253598643,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1788,trade,,exports_no_colonial_product,Bayonne +0.2%/an,10823576.68956956,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1789,trade,15650186.977829149,exports_no_colonial_product,Bayonne +0.2%/an,10840009.03529703,,,Bayonne,5,Perte memoire31.3%,Perte 52.7%
1716,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4279425.729917779,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1717,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4299452.015135963,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1718,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4319572.016690158,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1719,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4339786.173141571,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1720,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4360094.925103702,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1721,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4380498.715252004,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1722,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4400997.988333498,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1723,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4421593.191176454,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1724,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4442284.772700169,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1725,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4463073.183924728,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1726,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4483958.877980846,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1727,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4504942.310119714,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1728,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4526023.93772297,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1729,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4547204.220312649,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1730,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4568483.61956117,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1731,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4589862.599301447,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1732,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4611341.625536973,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1733,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4632921.166451986,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1734,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4654601.69242165,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1735,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4676383.676022349,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1736,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4698267.59204196,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1737,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4720253.917490218,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1738,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4742343.131609077,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1739,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4764535.715883211,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1740,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4786832.1540504815,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1741,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4809232.932112455,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1742,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4831738.538345051,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1743,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4854349.463309146,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1744,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4877066.19986129,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1745,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4899889.243164407,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1746,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4922819.090698647,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1747,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4945856.242272204,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1748,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,4969001.200032175,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1749,trade,5515262.530547614,imports_no_colonial_trade,Bayonne +0.5%/an,4992254.468475567,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1750,trade,6811627.090399999,imports_no_colonial_trade,Bayonne +0.5%/an,5015616.55446026,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1751,trade,7516698.528490768,imports_no_colonial_trade,Bayonne +0.5%/an,5039087.967216063,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1752,trade,5735159.200996616,imports_no_colonial_trade,Bayonne +0.5%/an,5062669.218355788,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1753,trade,4177284.9508467545,imports_no_colonial_trade,Bayonne +0.5%/an,5086360.821886447,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1754,trade,5541597.958322052,imports_no_colonial_trade,Bayonne +0.5%/an,5110163.294220437,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1755,trade,5599168.3295318745,imports_no_colonial_trade,Bayonne +0.5%/an,5134077.154186765,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1756,trade,3163467.428161671,imports_no_colonial_trade,Bayonne +0.5%/an,5158102.92304241,5024003.5720658945,5024003.5720658945,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1757,trade,4891246.379928229,imports_no_colonial_trade,Bayonne +0.5%/an,5182241.124483654,4855561.78767825,4855561.78767825,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1758,trade,3554561.6695203,imports_no_colonial_trade,Bayonne +0.5%/an,5206492.284657509,4692767.418608,4692767.418608,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1759,trade,4917096.896260648,imports_no_colonial_trade,Bayonne +0.5%/an,5230856.932173153,4535431.121695,4535431.121695,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1760,trade,4668266.325038716,imports_no_colonial_trade,Bayonne +0.5%/an,5255335.598113508,4383369.90196314,4383369.90196314,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1761,trade,6165528.479503409,imports_no_colonial_trade,Bayonne +0.5%/an,5279928.816046784,4236406.8997823605,4236406.8997823605,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1762,trade,8157435.706736624,imports_no_colonial_trade,Bayonne +0.5%/an,5304637.122038086,4094371.1851664092,4094371.1851664092,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1763,trade,5343866.604459376,imports_no_colonial_trade,Bayonne +0.5%/an,5329461.054661154,3957097.558967296,3957097.558967296,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1764,trade,6553979.601057642,imports_no_colonial_trade,Bayonne +0.5%/an,5354401.155010062,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1765,trade,6873794.751651695,imports_no_colonial_trade,Bayonne +0.5%/an,5379457.966711034,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1766,trade,5139099.445910563,imports_no_colonial_trade,Bayonne +0.5%/an,5404632.035934256,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1767,trade,5755151.232798411,imports_no_colonial_trade,Bayonne +0.5%/an,5429923.911405836,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1768,trade,2253098.4542606203,imports_no_colonial_trade,Bayonne +0.5%/an,5455334.144419736,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1769,trade,6673086.885019349,imports_no_colonial_trade,Bayonne +0.5%/an,5480863.2888497645,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1770,trade,4537392.05258948,imports_no_colonial_trade,Bayonne +0.5%/an,5506511.9011617,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1771,trade,4683754.7488310095,imports_no_colonial_trade,Bayonne +0.5%/an,5532280.540425385,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1772,trade,5288522.73713035,imports_no_colonial_trade,Bayonne +0.5%/an,5558169.768326938,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1773,trade,4315309.938710835,imports_no_colonial_trade,Bayonne +0.5%/an,5584180.149180947,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1774,trade,4743452.408721372,imports_no_colonial_trade,Bayonne +0.5%/an,5610312.249942833,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1775,trade,4460449.32115738,imports_no_colonial_trade,Bayonne +0.5%/an,5636566.640221181,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1776,trade,5814872.786675581,imports_no_colonial_trade,Bayonne +0.5%/an,5662943.8922901265,4529866.205060116,4165155.495917024,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1777,trade,6261668.171903195,imports_no_colonial_trade,Bayonne +0.5%/an,5689444.581101883,4480554.318110707,4058658.68718726,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1778,trade,4280148.085724159,imports_no_colonial_trade,Bayonne +0.5%/an,5716069.284299241,4431779.237787478,3954884.8428896423,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1779,trade,10285266.33767606,imports_no_colonial_trade,Bayonne +0.5%/an,5742818.582228176,4383535.120441496,3853764.3408881365,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1780,trade,6830786.969512859,imports_no_colonial_trade,Bayonne +0.5%/an,5769693.057950459,4335816.186037538,3755229.339180913,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1781,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,5796693.297256426,4288616.71746152,3659213.730384778,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1782,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,5823819.888677717,4241931.059835582,3565653.097383653,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1783,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,5851073.423500071,4195753.619840525,3474484.670111035,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1784,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,5878454.495776281,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1785,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,5905963.702339095,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1786,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,5933601.642814253,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1787,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,5961368.919633512,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1788,trade,,imports_no_colonial_trade,Bayonne +0.5%/an,5989266.138047837,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1789,trade,8425372.23,imports_no_colonial_trade,Bayonne +0.5%/an,6017293.906140569,,,Bayonne,5,Perte memoire30.1%,Perte 37.3%
1716,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4214004.952437438,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1717,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4235457.634574889,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1718,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4257019.528157529,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1719,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4278691.18915965,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1720,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4300473.176385903,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1721,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4322366.0514857,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1722,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4344370.378967706,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1723,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4366486.726214398,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1724,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4388715.66349666,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1725,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4411057.763988542,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1726,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4433513.603782002,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1727,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4456083.76190177,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1728,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4478768.82032028,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1729,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4501569.363972675,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1730,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4524485.9807718955,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1731,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4547519.26162381,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1732,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4570669.800442499,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1733,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4593938.194165535,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1734,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4617325.0427693855,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1735,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4640830.9492848795,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1736,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4664456.519812761,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1737,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4688202.363539315,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1738,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4712069.092752083,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1739,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4736057.322855621,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1740,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4760167.672387413,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1741,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4784400.76303379,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1742,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4808757.219645966,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1743,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4833237.670256156,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1744,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4857842.746093758,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1745,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4882573.081601653,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1746,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4907429.314452516,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1747,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4932412.085565317,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1748,trade,,exports_no_colonial_trade,Bayonne +0.5%/an,4957522.039121815,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1749,trade,5515262.530547614,exports_no_colonial_trade,Bayonne +0.5%/an,4982759.822583169,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1750,trade,6811627.090399999,exports_no_colonial_trade,Bayonne +0.5%/an,5008126.086706638,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1751,trade,7516698.528490768,exports_no_colonial_trade,Bayonne +0.5%/an,5033621.485562364,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1752,trade,5735159.200996616,exports_no_colonial_trade,Bayonne +0.5%/an,5059246.676550236,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
1753,trade,4177284.9508467545,exports_no_colonial_trade,Bayonne +0.5%/an,5085002.3204168165,,,Bayonne,5,Perte memoire29.0%,Perte 37.4%
